OrderID,CustomerID,OrderDate,TotalAmount
699,759,2023-03-07 00:00:00,40315
700,900,2024-08-25 00:00:00,17492
701,728,2023-06-13 00:00:00,23938
702,315,2023-04-21 00:00:00,6462
703,925,2023-12-04 00:00:00,48264
704,851,2023-05-03 00:00:00,64222
705,902,2024-12-05 00:00:00,32197
706,889,2024-03-22 00:00:00,5150
707,993,2024-09-02 00:00:00,6372
708,945,2023-10-18 00:00:00,39121
709,168,2024-11-01 00:00:00,5653
710,339,2024-02-16 00:00:00,4602
711,193,2024-09-06 00:00:00,9494
712,453,2025-06-15 00:00:00,24271
713,283,2023-10-08 00:00:00,10810
714,336,2023-02-12 00:00:00,8485
715,390,2024-04-30 00:00:00,13552
716,1000,2024-08-18 00:00:00,17293
717,525,2024-12-03 00:00:00,13534
718,240,2023-02-20 00:00:00,24124
719,832,2025-06-16 00:00:00,19134
720,958,2023-07-29 00:00:00,22091
721,483,2023-05-06 00:00:00,7481
722,659,2024-05-06 00:00:00,26440
723,716,2024-05-23 00:00:00,36404
724,592,2024-08-03 00:00:00,32979
725,891,2025-02-15 00:00:00,26330
726,555,2023-09-15 00:00:00,15180
727,458,2023-07-07 00:00:00,28251
728,89,2023-08-18 00:00:00,6276
729,660,2023-07-08 00:00:00,7760
730,95,2024-02-19 00:00:00,11029
731,452,2023-01-10 00:00:00,25313
732,428,2023-04-24 00:00:00,9210
733,151,2023-03-17 00:00:00,47314
734,514,2024-11-06 00:00:00,0
735,376,2024-05-16 00:00:00,1917
736,22,2023-03-26 00:00:00,4452
737,883,2023-02-18 00:00:00,4494
738,313,2024-05-09 00:00:00,11232
739,997,2025-04-17 00:00:00,510
740,840,2024-11-19 00:00:00,4670
741,519,2024-01-22 00:00:00,12719
742,206,2024-01-24 00:00:00,22481
743,952,2023-08-06 00:00:00,1451
744,375,2024-12-01 00:00:00,11974
745,451,2023-12-12 00:00:00,45935
746,626,2023-08-18 00:00:00,9323
747,784,2023-09-12 00:00:00,26054
748,595,2023-08-24 00:00:00,24253
749,179,2023-01-26 00:00:00,5572
750,210,2024-08-06 00:00:00,44899
751,500,2023-09-18 00:00:00,3196
752,464,2025-02-04 00:00:00,3249
753,840,2023-09-28 00:00:00,5856
754,124,2023-05-03 00:00:00,73479
755,993,2024-10-17 00:00:00,28978
756,113,2023-09-14 00:00:00,21739
757,12,2024-10-17 00:00:00,23488
758,126,2024-02-25 00:00:00,23592
759,565,2023-09-16 00:00:00,16656
760,331,2023-02-16 00:00:00,35134
761,901,2025-05-12 00:00:00,26461
762,283,2024-06-08 00:00:00,92783
763,140,2025-06-06 00:00:00,31202
764,401,2023-07-27 00:00:00,61421
765,902,2023-11-07 00:00:00,35797
766,97,2025-01-16 00:00:00,5792
767,517,2023-05-29 00:00:00,17288
768,569,2025-04-13 00:00:00,1317
769,924,2024-03-13 00:00:00,0
770,846,2023-06-04 00:00:00,9117
771,69,2024-11-08 00:00:00,33078
772,118,2023-03-31 00:00:00,29862
773,888,2024-11-28 00:00:00,30227
774,59,2025-04-09 00:00:00,47306
775,33,2023-12-24 00:00:00,42257
776,318,2023-06-23 00:00:00,17438
777,50,2023-08-05 00:00:00,17124
778,880,2024-03-31 00:00:00,10457
779,489,2025-02-14 00:00:00,2292
780,19,2024-08-31 00:00:00,12387
781,726,2024-09-20 00:00:00,4976
782,197,2023-07-18 00:00:00,16071
783,891,2025-04-11 00:00:00,42105
784,450,2024-04-30 00:00:00,7020
785,990,2024-06-16 00:00:00,23312
786,559,2023-07-19 00:00:00,33536
787,679,2024-01-06 00:00:00,27858
788,452,2025-05-02 00:00:00,54838
789,289,2024-03-23 00:00:00,30552
790,141,2023-09-05 00:00:00,40300
791,84,2025-02-26 00:00:00,1747
792,694,2023-09-21 00:00:00,60323
793,391,2023-02-27 00:00:00,14906
794,591,2023-10-29 00:00:00,42741
795,215,2023-01-31 00:00:00,42873
796,526,2024-05-12 00:00:00,18810
797,215,2023-09-06 00:00:00,31920
798,403,2024-08-27 00:00:00,28879
799,128,2025-02-15 00:00:00,25781
800,822,2023-09-28 00:00:00,2724
801,477,2024-08-28 00:00:00,48970
802,760,2024-10-27 00:00:00,0
803,404,2024-01-29 00:00:00,37016
804,29,2025-03-07 00:00:00,73091
805,792,2024-05-16 00:00:00,12994
806,338,2024-08-14 00:00:00,13503
807,831,2025-03-14 00:00:00,86873
808,714,2023-03-25 00:00:00,44137
809,361,2023-12-31 00:00:00,0
810,569,2025-06-04 00:00:00,19542
811,392,2024-07-02 00:00:00,32240
812,218,2023-12-08 00:00:00,23001
813,574,2025-04-18 00:00:00,9616
814,669,2024-02-11 00:00:00,36810
815,202,2024-02-29 00:00:00,22602
816,17,2025-01-13 00:00:00,72744
817,322,2023-04-03 00:00:00,0
818,518,2025-04-27 00:00:00,416
819,570,2024-09-05 00:00:00,30270
820,325,2024-02-16 00:00:00,16112
821,412,2024-03-07 00:00:00,47061
822,318,2024-11-08 00:00:00,15758
823,681,2023-06-08 00:00:00,38280
824,965,2023-01-14 00:00:00,12658
825,82,2024-01-08 00:00:00,16221
826,474,2023-08-13 00:00:00,17115
827,468,2024-05-19 00:00:00,17107
828,425,2023-03-14 00:00:00,37076
829,945,2023-09-06 00:00:00,21414
830,731,2024-05-25 00:00:00,27746
831,689,2024-08-25 00:00:00,38621
832,204,2023-08-04 00:00:00,23395
833,583,2024-08-24 00:00:00,26224
834,387,2024-06-24 00:00:00,33099
835,778,2025-03-27 00:00:00,25024
836,98,2023-08-08 00:00:00,11844
837,345,2025-04-19 00:00:00,33410
838,803,2024-12-27 00:00:00,16497
839,208,2023-08-09 00:00:00,25342
840,514,2024-01-24 00:00:00,11154
841,636,2024-07-07 00:00:00,14370
842,792,2024-10-08 00:00:00,12662
843,586,2023-02-11 00:00:00,51482
844,166,2024-11-06 00:00:00,3735
845,22,2025-05-22 00:00:00,22984
846,154,2023-10-10 00:00:00,30318
847,939,2023-02-27 00:00:00,15622
848,439,2025-03-24 00:00:00,26583
849,295,2025-04-13 00:00:00,22377
850,219,2024-06-20 00:00:00,22261
851,669,2023-03-14 00:00:00,30309
852,495,2025-06-03 00:00:00,27143
853,230,2023-05-09 00:00:00,10587
854,20,2024-08-21 00:00:00,9660
855,987,2025-04-21 00:00:00,27992
856,553,2024-03-01 00:00:00,58203
857,950,2024-10-26 00:00:00,25524
858,148,2024-11-24 00:00:00,26032
859,108,2023-05-05 00:00:00,11239
860,403,2023-03-08 00:00:00,0
861,596,2023-01-06 00:00:00,24492
862,483,2024-09-28 00:00:00,17489
863,367,2023-11-10 00:00:00,37397
864,834,2023-11-22 00:00:00,17752
865,414,2024-07-18 00:00:00,3241
866,309,2024-07-31 00:00:00,10659
867,802,2025-04-05 00:00:00,10926
868,918,2024-05-20 00:00:00,59122
869,835,2023-03-23 00:00:00,21901
870,134,2024-08-21 00:00:00,42602
871,719,2023-01-02 00:00:00,16470
872,283,2023-07-23 00:00:00,26286
873,778,2024-10-23 00:00:00,8162
874,73,2025-03-15 00:00:00,0
875,481,2024-02-08 00:00:00,11270
876,352,2023-04-13 00:00:00,35107
877,560,2024-06-19 00:00:00,3798
878,326,2024-01-03 00:00:00,28969
879,745,2023-07-31 00:00:00,2217
880,443,2024-07-30 00:00:00,7290
881,100,2023-07-28 00:00:00,0
882,59,2025-02-01 00:00:00,23862
883,508,2025-06-15 00:00:00,26193
884,258,2023-04-27 00:00:00,48768
885,413,2024-09-19 00:00:00,21757
886,452,2025-01-18 00:00:00,21364
887,65,2024-04-22 00:00:00,25766
888,595,2023-04-15 00:00:00,8313
889,154,2024-05-09 00:00:00,12646
890,985,2025-02-09 00:00:00,18667
891,266,2023-02-15 00:00:00,3501
892,821,2025-04-02 00:00:00,28482
893,79,2023-11-27 00:00:00,22288
894,315,2023-08-04 00:00:00,21968
895,662,2024-05-06 00:00:00,7084
896,947,2025-03-23 00:00:00,6438
897,560,2025-04-24 00:00:00,5896
898,917,2024-03-24 00:00:00,30371
899,891,2024-06-19 00:00:00,7684
900,248,2024-05-25 00:00:00,31074
901,790,2024-04-02 00:00:00,7880
902,868,2024-06-30 00:00:00,0
903,610,2024-06-19 00:00:00,26268
904,414,2024-06-23 00:00:00,16703
905,25,2024-04-28 00:00:00,45234
906,284,2023-01-16 00:00:00,16681
907,449,2024-07-24 00:00:00,35587
908,881,2023-08-31 00:00:00,5319
909,301,2023-07-26 00:00:00,27621
910,68,2023-09-28 00:00:00,40270
911,7,2025-01-30 00:00:00,31306
912,817,2025-02-17 00:00:00,0
913,137,2024-12-05 00:00:00,14201
914,164,2025-04-26 00:00:00,7730
915,83,2024-12-30 00:00:00,28598
916,897,2023-04-25 00:00:00,13023
917,650,2024-08-02 00:00:00,47633
918,420,2023-10-26 00:00:00,46088
919,73,2025-04-16 00:00:00,21470
920,237,2024-04-27 00:00:00,4261
921,46,2024-02-01 00:00:00,17271
922,618,2024-01-29 00:00:00,45583
923,928,2023-03-16 00:00:00,39385
924,800,2024-04-26 00:00:00,30374
925,262,2023-04-13 00:00:00,15760
926,176,2023-10-24 00:00:00,33698
927,166,2023-06-27 00:00:00,4516
928,657,2023-08-03 00:00:00,9222
929,842,2023-11-11 00:00:00,0
930,370,2023-02-08 00:00:00,32686
931,795,2023-09-16 00:00:00,15018
932,54,2024-12-16 00:00:00,34977
933,690,2023-01-07 00:00:00,16114
934,419,2023-02-18 00:00:00,6236
935,756,2024-06-21 00:00:00,5136
936,507,2023-06-10 00:00:00,22622
937,341,2025-05-18 00:00:00,0
938,127,2023-06-25 00:00:00,13668
939,409,2024-08-13 00:00:00,10273
940,924,2023-01-02 00:00:00,14931
941,367,2025-06-13 00:00:00,0
942,271,2024-03-30 00:00:00,42428
943,644,2024-10-05 00:00:00,22607
944,605,2023-10-03 00:00:00,2226
945,379,2024-05-12 00:00:00,42826
946,73,2024-09-20 00:00:00,43166
947,923,2024-11-06 00:00:00,8534
948,922,2025-03-10 00:00:00,64877
949,915,2023-01-28 00:00:00,71009
950,248,2023-11-29 00:00:00,62557
951,860,2023-01-01 00:00:00,13668
952,785,2023-07-07 00:00:00,39512
953,43,2023-02-25 00:00:00,21323
954,377,2024-06-30 00:00:00,38945
955,41,2023-04-22 00:00:00,39435
956,170,2025-03-08 00:00:00,13048
957,946,2023-11-06 00:00:00,68564
958,212,2023-02-05 00:00:00,20399
959,493,2024-03-14 00:00:00,9726
960,680,2024-12-29 00:00:00,11792
961,39,2024-08-14 00:00:00,3171
962,369,2025-04-05 00:00:00,7770
963,757,2024-08-17 00:00:00,23400
964,151,2024-07-30 00:00:00,0
965,111,2023-11-21 00:00:00,36215
966,480,2024-10-01 00:00:00,41488
967,436,2023-11-03 00:00:00,0
968,47,2024-06-17 00:00:00,1209
969,575,2024-12-28 00:00:00,38384
970,737,2024-09-10 00:00:00,18417
971,366,2023-04-19 00:00:00,9685
972,69,2024-01-07 00:00:00,0
973,299,2023-12-23 00:00:00,14575
974,944,2023-06-30 00:00:00,13188
975,802,2023-12-22 00:00:00,13716
976,296,2024-11-06 00:00:00,65713
977,203,2023-03-09 00:00:00,13933
978,61,2023-10-19 00:00:00,10628
979,946,2024-11-22 00:00:00,7811
980,963,2023-06-30 00:00:00,1748
981,830,2024-04-10 00:00:00,0
982,314,2024-03-09 00:00:00,40159
983,161,2024-04-08 00:00:00,26602
984,331,2024-11-11 00:00:00,21947
985,528,2024-06-17 00:00:00,44794
986,338,2023-03-07 00:00:00,22628
987,606,2023-01-21 00:00:00,3918
988,304,2024-09-03 00:00:00,56733
989,503,2024-01-19 00:00:00,11222
990,650,2025-03-22 00:00:00,23078
991,338,2024-09-06 00:00:00,43090
992,550,2024-07-12 00:00:00,21177
993,639,2023-02-08 00:00:00,21871
994,275,2023-10-12 00:00:00,4052
995,164,2025-04-01 00:00:00,10962
996,443,2024-08-24 00:00:00,3154
997,319,2024-08-19 00:00:00,0
998,589,2025-02-23 00:00:00,37472
999,504,2023-12-02 00:00:00,35499
1000,686,2023-07-07 00:00:00,41770
1001,387,2024-11-01 00:00:00,6712
1002,970,2023-08-31 00:00:00,0
1003,870,2023-03-14 00:00:00,47656
1004,833,2024-04-23 00:00:00,16186
1005,888,2024-07-14 00:00:00,32270
1006,603,2023-04-11 00:00:00,26634
1007,750,2024-05-28 00:00:00,22296
1008,776,2025-01-25 00:00:00,28348
1009,691,2023-06-25 00:00:00,29902
1010,494,2023-08-26 00:00:00,11573
1011,490,2023-02-28 00:00:00,14958
1012,721,2025-05-14 00:00:00,24443
1013,73,2023-04-09 00:00:00,22859
1014,509,2025-05-20 00:00:00,7004
1015,390,2024-05-09 00:00:00,20625
1016,619,2024-05-28 00:00:00,17166
1017,857,2025-01-24 00:00:00,17682
1018,295,2023-10-24 00:00:00,25381
1019,369,2023-07-30 00:00:00,38796
1020,956,2023-05-03 00:00:00,18080
1021,796,2023-08-17 00:00:00,24978
1022,865,2024-08-16 00:00:00,27089
1023,694,2024-10-17 00:00:00,36367
1024,549,2024-01-23 00:00:00,4755
1025,649,2023-05-20 00:00:00,25562
1026,850,2024-06-24 00:00:00,10944
1027,568,2024-01-26 00:00:00,54062
1028,187,2023-09-27 00:00:00,15189
1029,853,2025-01-28 00:00:00,20711
1030,770,2023-01-12 00:00:00,614
1031,445,2025-05-16 00:00:00,9140
1032,570,2024-01-24 00:00:00,45256
1033,363,2023-12-03 00:00:00,39780
1034,123,2024-05-20 00:00:00,29904
1035,188,2023-04-16 00:00:00,8433
1036,742,2023-02-01 00:00:00,1340
1037,680,2023-03-15 00:00:00,40758
1038,420,2023-06-20 00:00:00,33700
1039,626,2025-04-28 00:00:00,21828
1040,252,2023-03-10 00:00:00,57097
1041,619,2025-03-23 00:00:00,5253
1042,549,2023-12-28 00:00:00,26834
1043,335,2024-10-10 00:00:00,60902
1044,92,2024-03-08 00:00:00,7120
1045,530,2023-04-10 00:00:00,9129
1046,866,2024-10-19 00:00:00,0
1047,63,2023-01-09 00:00:00,49000
1048,662,2024-07-27 00:00:00,15688
1049,512,2024-11-27 00:00:00,0
1050,139,2023-01-29 00:00:00,12297
1051,698,2025-06-11 00:00:00,55028
1052,185,2023-04-24 00:00:00,14049
1053,205,2024-04-06 00:00:00,29425
1054,772,2023-05-23 00:00:00,18005
1055,214,2024-01-25 00:00:00,19378
1056,256,2024-09-23 00:00:00,42789
1057,135,2024-11-12 00:00:00,33345
1058,573,2023-06-06 00:00:00,54391
1059,875,2023-12-01 00:00:00,37997
1060,822,2025-05-10 00:00:00,30654
1061,88,2023-09-17 00:00:00,0
1062,836,2023-03-23 00:00:00,4826
1063,988,2025-01-23 00:00:00,0
1064,207,2024-03-16 00:00:00,990
1065,129,2023-06-21 00:00:00,27718
1066,823,2023-08-19 00:00:00,12606
1067,3,2024-12-20 00:00:00,5654
1068,974,2023-03-16 00:00:00,32685
1069,934,2023-09-27 00:00:00,36623
1070,754,2025-06-17 00:00:00,24248
1071,121,2024-09-17 00:00:00,71790
1072,385,2023-03-03 00:00:00,16192
1073,614,2025-05-23 00:00:00,4348
1074,38,2023-11-16 00:00:00,37496
1075,341,2023-04-12 00:00:00,25616
1076,925,2024-03-04 00:00:00,20502
1077,645,2025-05-23 00:00:00,30206
1078,714,2024-12-22 00:00:00,42095
1079,860,2023-09-12 00:00:00,6760
1080,21,2024-06-15 00:00:00,4839
1081,242,2024-07-23 00:00:00,32940
1082,455,2023-04-22 00:00:00,28451
1083,963,2023-11-09 00:00:00,25760
1084,621,2024-04-05 00:00:00,35675
1085,303,2024-12-08 00:00:00,32735
1086,596,2025-06-05 00:00:00,22913
1087,595,2024-04-06 00:00:00,10897
1088,803,2025-05-14 00:00:00,12060
1089,964,2023-04-02 00:00:00,18805
1090,69,2023-02-21 00:00:00,11195
1091,129,2025-03-15 00:00:00,9481
1092,196,2024-06-03 00:00:00,40498
1093,140,2025-03-22 00:00:00,0
1094,444,2023-04-08 00:00:00,5941
1095,283,2023-08-24 00:00:00,14616
1096,312,2024-01-09 00:00:00,0
1097,746,2024-08-03 00:00:00,28375
1098,535,2024-07-10 00:00:00,3348
1099,665,2024-10-10 00:00:00,46023
1100,277,2023-08-22 00:00:00,1179
1101,61,2023-02-01 00:00:00,59005
1102,319,2023-10-16 00:00:00,23696
1103,890,2024-09-29 00:00:00,10484
1104,52,2024-08-01 00:00:00,8308
1105,856,2024-06-25 00:00:00,16156
1106,153,2023-04-24 00:00:00,25035
1107,749,2023-07-23 00:00:00,1419
1108,311,2023-01-29 00:00:00,15277
1109,814,2024-10-04 00:00:00,16424
1110,544,2024-04-18 00:00:00,19504
1111,567,2024-11-27 00:00:00,12824
1112,864,2023-09-10 00:00:00,10843
1113,389,2025-03-08 00:00:00,36700
1114,548,2024-01-21 00:00:00,4905
1115,622,2023-03-03 00:00:00,2957
1116,177,2024-05-29 00:00:00,17203
1117,362,2024-03-05 00:00:00,76627
1118,314,2024-08-02 00:00:00,11490
1119,807,2024-06-20 00:00:00,23744
1120,848,2024-11-21 00:00:00,12917
1121,97,2023-05-21 00:00:00,9080
1122,881,2025-01-12 00:00:00,5890
1123,213,2023-10-27 00:00:00,2768
1124,829,2024-11-05 00:00:00,37054
1125,137,2023-11-07 00:00:00,2288
1126,6,2024-04-15 00:00:00,12936
1127,109,2024-01-28 00:00:00,20180
1128,547,2024-10-03 00:00:00,47819
1129,39,2024-03-20 00:00:00,13326
1130,662,2025-01-27 00:00:00,39940
1131,425,2025-03-19 00:00:00,27804
1132,630,2023-06-21 00:00:00,3950
1133,261,2024-07-29 00:00:00,1812
1134,426,2023-01-31 00:00:00,6698
1135,87,2023-02-16 00:00:00,35402
1136,465,2023-05-10 00:00:00,52484
1137,76,2023-12-18 00:00:00,24715
1138,471,2025-04-24 00:00:00,11808
1139,976,2024-09-13 00:00:00,25536
1140,963,2024-08-03 00:00:00,4834
1141,414,2023-02-27 00:00:00,19516
1142,825,2023-04-16 00:00:00,7503
1143,895,2025-03-22 00:00:00,12368
1144,726,2023-11-26 00:00:00,40796
1145,457,2025-02-06 00:00:00,18784
1146,285,2025-04-03 00:00:00,38192
1147,239,2024-11-13 00:00:00,10599
1148,677,2024-01-18 00:00:00,371
1149,599,2023-06-11 00:00:00,24409
1150,653,2023-10-13 00:00:00,19770
1151,672,2023-03-12 00:00:00,8464
1152,558,2025-02-05 00:00:00,26647
1153,372,2024-03-29 00:00:00,12014
1154,495,2025-06-04 00:00:00,34001
1155,624,2024-07-20 00:00:00,13073
1156,919,2025-04-14 00:00:00,27807
1157,45,2024-02-01 00:00:00,40293
1158,401,2024-05-29 00:00:00,19333
1159,247,2023-01-26 00:00:00,30017
1160,616,2023-11-09 00:00:00,30103
1161,597,2023-05-06 00:00:00,34793
1162,450,2024-02-12 00:00:00,60613
1163,485,2024-07-18 00:00:00,23930
1164,646,2023-07-17 00:00:00,10015
1165,620,2025-03-21 00:00:00,14792
1166,18,2023-07-07 00:00:00,58795
1167,606,2024-11-28 00:00:00,17580
1168,662,2025-03-27 00:00:00,16625
1169,758,2025-03-20 00:00:00,33982
1170,289,2024-12-16 00:00:00,32429
1171,414,2024-04-28 00:00:00,17189
1172,721,2024-03-25 00:00:00,8139
1173,638,2024-06-06 00:00:00,35482
1174,235,2025-05-20 00:00:00,4429
1175,416,2023-12-20 00:00:00,14695
1176,938,2024-10-19 00:00:00,6170
1177,499,2024-08-19 00:00:00,41487
1178,974,2023-04-10 00:00:00,31464
1179,634,2024-09-07 00:00:00,25465
1180,650,2024-07-11 00:00:00,19286
1181,115,2024-07-09 00:00:00,6607
1182,932,2023-10-05 00:00:00,17836
1183,674,2024-11-23 00:00:00,17388
1184,713,2024-11-29 00:00:00,28760
1185,234,2024-09-17 00:00:00,37902
1186,540,2024-05-05 00:00:00,23988
1187,11,2023-09-12 00:00:00,48922
1188,206,2024-01-16 00:00:00,25311
1189,679,2025-06-10 00:00:00,33840
1190,247,2024-06-25 00:00:00,357
1191,559,2023-09-21 00:00:00,11122
1192,758,2024-09-01 00:00:00,13808
1193,127,2025-04-04 00:00:00,15623
1194,147,2025-05-28 00:00:00,10205
1195,118,2023-11-25 00:00:00,42208
1196,911,2023-04-25 00:00:00,11970
1197,382,2023-10-03 00:00:00,26781
1198,412,2024-05-02 00:00:00,23186
1199,664,2023-10-08 00:00:00,35643
1200,584,2023-10-02 00:00:00,28362
1201,363,2025-02-11 00:00:00,4419
1202,509,2025-04-22 00:00:00,8242
1203,137,2024-12-19 00:00:00,16626
1204,175,2025-06-14 00:00:00,18775
1205,289,2023-11-24 00:00:00,206
1206,958,2023-07-30 00:00:00,12783
1207,481,2024-12-27 00:00:00,3694
1208,19,2024-07-05 00:00:00,24270
1209,195,2023-01-26 00:00:00,26976
1210,330,2023-01-27 00:00:00,23525
1211,936,2024-12-02 00:00:00,37696
1212,175,2023-03-24 00:00:00,0
1213,449,2025-06-14 00:00:00,14460
1214,925,2024-11-12 00:00:00,22565
1215,946,2024-02-17 00:00:00,7239
1216,354,2023-06-16 00:00:00,4623
1217,499,2024-11-30 00:00:00,80581
1218,141,2023-06-18 00:00:00,86649
1219,758,2025-03-11 00:00:00,34064
1220,897,2023-08-17 00:00:00,12268
1221,930,2024-08-31 00:00:00,37838
1222,93,2024-01-02 00:00:00,8985
1223,944,2024-06-11 00:00:00,37256
1224,239,2025-03-01 00:00:00,24839
1225,205,2024-10-08 00:00:00,11422
1226,560,2024-06-21 00:00:00,19437
1227,433,2025-05-13 00:00:00,15252
1228,245,2024-06-07 00:00:00,0
1229,832,2023-03-13 00:00:00,17144
1230,317,2024-10-06 00:00:00,12338
1231,925,2023-04-16 00:00:00,38046
1232,295,2025-01-01 00:00:00,16588
1233,640,2025-06-03 00:00:00,34131
1234,856,2024-11-19 00:00:00,12152
1235,282,2023-10-09 00:00:00,9370
1236,17,2023-05-13 00:00:00,25362
1237,71,2024-06-17 00:00:00,22157
1238,269,2023-09-26 00:00:00,16950
1239,325,2024-02-16 00:00:00,19314
1240,794,2024-11-03 00:00:00,9895
1241,305,2024-09-10 00:00:00,43605
1242,451,2025-03-01 00:00:00,38715
1243,7,2025-05-14 00:00:00,44314
1244,314,2025-01-16 00:00:00,19768
1245,817,2023-01-18 00:00:00,36813
1246,103,2025-01-23 00:00:00,14415
1247,821,2023-04-27 00:00:00,23559
1248,193,2025-03-08 00:00:00,2445
1249,753,2025-03-04 00:00:00,13879
1250,574,2023-05-24 00:00:00,14251
1251,529,2024-12-17 00:00:00,36181
1252,171,2024-07-04 00:00:00,33748
1253,537,2024-10-27 00:00:00,29960
1254,251,2024-11-18 00:00:00,27675
1255,765,2025-01-22 00:00:00,3906
1256,387,2024-02-26 00:00:00,28810
1257,207,2025-06-16 00:00:00,27315
1258,541,2024-01-04 00:00:00,13412
1259,629,2024-10-07 00:00:00,20136
1260,416,2024-07-11 00:00:00,469
1261,794,2023-02-19 00:00:00,6350
1262,380,2024-11-08 00:00:00,18109
1263,144,2023-04-16 00:00:00,42450
1264,25,2023-08-04 00:00:00,49886
1265,822,2024-10-19 00:00:00,36842
1266,668,2024-02-29 00:00:00,41245
1267,73,2023-03-13 00:00:00,13216
1268,632,2025-04-21 00:00:00,38465
1269,824,2025-02-23 00:00:00,26172
1270,833,2025-01-28 00:00:00,3582
1271,93,2024-03-21 00:00:00,16185
1272,505,2023-07-05 00:00:00,24780
1273,598,2023-03-11 00:00:00,9412
1274,336,2023-05-30 00:00:00,25129
1275,425,2023-09-03 00:00:00,35540
1276,499,2025-02-12 00:00:00,27903
1277,364,2024-06-21 00:00:00,24961
1278,947,2024-10-13 00:00:00,8976
1279,630,2023-04-09 00:00:00,67229
1280,745,2023-10-05 00:00:00,19957
1281,199,2024-07-16 00:00:00,33814
1282,718,2024-10-24 00:00:00,5612
1283,413,2024-03-30 00:00:00,7410
1284,339,2023-04-14 00:00:00,40446
1285,659,2024-08-23 00:00:00,28918
1286,962,2024-10-14 00:00:00,29212
1287,937,2024-12-25 00:00:00,36342
1288,429,2023-08-21 00:00:00,29104
1289,783,2024-01-29 00:00:00,0
1290,899,2024-05-15 00:00:00,45011
1291,139,2024-11-25 00:00:00,28980
1292,693,2023-09-08 00:00:00,53854
1293,942,2024-06-04 00:00:00,40275
1294,542,2023-03-20 00:00:00,11724
1295,57,2023-02-21 00:00:00,3600
1296,232,2025-06-16 00:00:00,42053
1297,658,2025-02-19 00:00:00,7183
1298,435,2023-08-14 00:00:00,9179
1299,384,2023-02-20 00:00:00,27492
1300,560,2023-07-05 00:00:00,11021
1301,194,2023-02-03 00:00:00,9336
1302,736,2025-03-13 00:00:00,17732
1303,648,2025-01-11 00:00:00,5636
1304,534,2023-05-11 00:00:00,8081
1305,518,2024-09-23 00:00:00,15062
1306,716,2024-03-18 00:00:00,28865
1307,751,2025-04-17 00:00:00,4856
1308,185,2025-01-28 00:00:00,25893
1309,872,2024-03-07 00:00:00,46851
1310,292,2024-12-04 00:00:00,27847
1311,335,2024-05-11 00:00:00,27048
1312,732,2024-02-07 00:00:00,5700
1313,116,2023-11-19 00:00:00,35393
1314,825,2023-07-29 00:00:00,704
1315,49,2024-09-06 00:00:00,6138
1316,685,2023-11-25 00:00:00,75200
1317,82,2024-01-07 00:00:00,10350
1318,834,2024-04-04 00:00:00,40675
1319,333,2023-05-13 00:00:00,32205
1320,557,2025-04-14 00:00:00,3308
1321,335,2024-10-12 00:00:00,7707
1322,532,2023-05-01 00:00:00,35972
1323,960,2024-08-28 00:00:00,34019
1324,221,2024-03-27 00:00:00,8825
1325,635,2023-05-09 00:00:00,0
1326,746,2023-04-01 00:00:00,3555
1327,733,2024-08-26 00:00:00,45522
1328,323,2024-07-28 00:00:00,27251
1329,851,2023-01-29 00:00:00,2179
1330,3,2024-12-22 00:00:00,22270
1331,694,2024-06-07 00:00:00,24724
1332,206,2023-11-29 00:00:00,2615
1333,832,2023-10-24 00:00:00,50992
1334,40,2023-05-10 00:00:00,25385
1335,59,2023-10-20 00:00:00,40160
1336,951,2023-06-22 00:00:00,1088
1337,574,2024-12-20 00:00:00,2291
1338,644,2023-01-24 00:00:00,1410
1339,507,2023-04-09 00:00:00,20381
1340,572,2024-02-10 00:00:00,0
1341,884,2023-12-22 00:00:00,1263
1342,843,2023-05-19 00:00:00,37645
1343,122,2024-05-17 00:00:00,0
1344,479,2025-04-05 00:00:00,10857
1345,619,2023-06-23 00:00:00,4175
1346,96,2023-01-29 00:00:00,66354
1347,859,2024-05-10 00:00:00,0
1348,414,2024-10-16 00:00:00,5352
1349,235,2025-04-07 00:00:00,31125
1350,898,2023-12-17 00:00:00,20483
1351,62,2024-07-07 00:00:00,27439
1352,256,2023-10-26 00:00:00,37501
1353,561,2024-12-20 00:00:00,10466
1354,905,2025-04-21 00:00:00,21217
1355,348,2023-07-11 00:00:00,56908
1356,671,2024-11-02 00:00:00,16509
1357,124,2023-03-05 00:00:00,4909
1358,482,2025-01-24 00:00:00,46762
1359,317,2025-02-08 00:00:00,1682
1360,504,2024-10-25 00:00:00,94589
1361,719,2023-08-03 00:00:00,62503
1362,48,2025-04-13 00:00:00,24324
1363,409,2023-06-15 00:00:00,34817
1364,932,2024-06-26 00:00:00,13072
1365,136,2025-06-01 00:00:00,4276
1366,201,2023-08-20 00:00:00,60127
1367,250,2025-03-04 00:00:00,11118
1368,314,2024-06-24 00:00:00,5744
1369,869,2023-07-14 00:00:00,54944
1370,368,2024-05-20 00:00:00,47169
1371,429,2023-11-30 00:00:00,37696
1372,830,2025-02-06 00:00:00,52847
1373,807,2025-03-03 00:00:00,14655
1374,480,2023-10-31 00:00:00,9844
1375,314,2025-04-12 00:00:00,35731
1376,500,2024-03-12 00:00:00,23551
1377,721,2023-11-19 00:00:00,20772
1378,355,2024-05-16 00:00:00,17135
1379,485,2025-05-07 00:00:00,46903
